vs,rikishi,win
雅山,朝青龍,1
露鵬,朝青龍,1
普天王,朝青龍,1
垣添,朝青龍,1
出島,朝青龍,1
旭鷲山,朝青龍,1
土佐ノ海,朝青龍,1
琴欧州,朝青龍,0
若の里,朝青龍,1
北勝力,朝青龍,1
黒海,朝青龍,0
旭天鵬,朝青龍,1
琴光喜,朝青龍,1
魁皇,朝青龍,1
栃東,朝青龍,1
垣添,栃東,1
土佐ノ海,栃東,1
露鵬,栃東,1
琴欧州,栃東,0
旭鷲山,栃東,0
普天王,栃東,1
玉乃島,栃東,1
雅山,栃東,0
出島,栃東,1
旭天鵬,栃東,1
琴光喜,栃東,1
魁皇,栃東,0
若の里,栃東,0
黒海,栃東,1
朝青龍,栃東,0
旭鷲山,千代大海,1
琴欧州,千代大海,1
出島,千代大海,0
若の里,千代大海,0
普天王,千代大海,0
垣添,千代大海,1
琴光喜,千代大海,0
露鵬,千代大海,0
雅山,千代大海,0
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
や,千代大海,-1
出島,魁皇,1
普天王,魁皇,0
雅山,魁皇,1
旭鷲山,魁皇,1
垣添,魁皇,1
琴欧州,魁皇,0
露鵬,魁皇,1
土佐ノ海,魁皇,1
白鵬,魁皇,1
若の里,魁皇,0
北勝力,魁皇,1
栃東,魁皇,1
黒海,魁皇,1
朝青龍,魁皇,0
琴光喜,魁皇,0
若の里,白鵬,0
垣添,白鵬,1
土佐ノ海,白鵬,1
露鵬,白鵬,1
琴欧州,白鵬,1
雅山,白鵬,1
旭鷲山,白鵬,1
普天王,白鵬,0
魁皇,白鵬,0
や,白鵬,-1
や,白鵬,-1
や,白鵬,-1
や,白鵬,-1
や,白鵬,-1
や,白鵬,-1
露鵬,琴光喜,0
玉乃島,琴光喜,1
旭鷲山,琴光喜,1
出島,琴光喜,0
雅山,琴光喜,0
土佐ノ海,琴光喜,1
千代大海,琴光喜,1
垣添,琴光喜,0
普天王,琴光喜,0
黒海,琴光喜,0
栃東,琴光喜,0
若の里,琴光喜,1
朝青龍,琴光喜,0
旭天鵬,琴光喜,1
魁皇,琴光喜,1
普天王,琴欧州,1
千代大海,琴欧州,0
玉乃島,琴欧州,1
栃東,琴欧州,1
白鵬,琴欧州,0
魁皇,琴欧州,1
雅山,琴欧州,1
朝青龍,琴欧州,1
垣添,琴欧州,1
旭鷲山,琴欧州,1
出島,琴欧州,1
黒海,琴欧州,1
北勝力,琴欧州,1
高見盛,琴欧州,1
若の里,琴欧州,0
朝青龍,雅山,0
旭鷲山,雅山,1
魁皇,雅山,0
普天王,雅山,1
琴光喜,雅山,1
白鵬,雅山,0
琴欧州,雅山,0
栃東,雅山,1
千代大海,雅山,1
露鵬,雅山,1
若の里,雅山,0
土佐ノ海,雅山,0
玉乃島,雅山,1
北勝力,雅山,0
旭天鵬,雅山,0
栃東,垣添,0
白鵬,垣添,0
旭天鵬,垣添,1
朝青龍,垣添,0
魁皇,垣添,0
千代大海,垣添,0
普天王,垣添,0
琴光喜,垣添,1
琴欧州,垣添,0
土佐ノ海,垣添,1
旭鷲山,垣添,0
玉乃島,垣添,1
琴ノ若,垣添,1
十文字,垣添,1
北勝力,垣添,1
千代大海,旭鷲山,0
雅山,旭鷲山,0
琴光喜,旭鷲山,0
魁皇,旭鷲山,0
栃東,旭鷲山,1
朝青龍,旭鷲山,0
白鵬,旭鷲山,0
玉乃島,旭鷲山,1
土佐ノ海,旭鷲山,0
琴欧州,旭鷲山,0
垣添,旭鷲山,1
琴ノ若,旭鷲山,0
十文字,旭鷲山,1
出島,旭鷲山,0
安馬,旭鷲山,1
魁皇,出島,0
若の里,出島,1
千代大海,出島,1
琴光喜,出島,1
朝青龍,出島,0
旭天鵬,出島,0
琴ノ若,出島,1
北勝力,出島,1
栃東,出島,0
普天王,出島,0
琴欧州,出島,0
朝赤龍,出島,0
琴奨菊,出島,1
旭鷲山,出島,1
玉乃島,出島,0
白鵬,若の里,1
出島,若の里,0
北勝力,若の里,1
千代大海,若の里,1
土佐ノ海,若の里,1
玉乃島,若の里,1
旭天鵬,若の里,1
黒海,若の里,1
朝青龍,若の里,0
魁皇,若の里,1
雅山,若の里,1
琴光喜,若の里,0
栃東,若の里,1
普天王,若の里,0
琴欧州,若の里,1
琴光喜,露鵬,1
朝青龍,露鵬,0
栃東,露鵬,0
白鵬,露鵬,0
黒海,露鵬,1
北勝力,露鵬,0
魁皇,露鵬,0
千代大海,露鵬,1
旭天鵬,露鵬,0
雅山,露鵬,0
普天王,露鵬,0
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
や,露鵬,-1
琴欧州,普天王,0
魁皇,普天王,1
朝青龍,普天王,0
雅山,普天王,0
千代大海,普天王,1
栃東,普天王,0
垣添,普天王,1
白鵬,普天王,1
琴光喜,普天王,1
出島,普天王,1
露鵬,普天王,1
高見盛,普天王,0
岩木山,普天王,1
若の里,普天王,1
海鵬,普天王,1
玉乃島,土佐ノ海,0
栃東,土佐ノ海,0
白鵬,土佐ノ海,0
旭天鵬,土佐ノ海,0
若の里,土佐ノ海,0
琴光喜,土佐ノ海,0
朝青龍,土佐ノ海,0
魁皇,土佐ノ海,0
旭鷲山,土佐ノ海,1
垣添,土佐ノ海,0
琴ノ若,土佐ノ海,1
雅山,土佐ノ海,1
安馬,土佐ノ海,1
時天空,土佐ノ海,0
片山,土佐ノ海,1
土佐ノ海,玉乃島,1
琴光喜,玉乃島,0
琴欧州,玉乃島,0
北勝力,玉乃島,0
琴ノ若,玉乃島,1
若の里,玉乃島,0
栃東,玉乃島,0
旭鷲山,玉乃島,0
黒海,玉乃島,1
朝赤龍,玉乃島,0
安馬,玉乃島,1
垣添,玉乃島,0
雅山,玉乃島,0
栃栄,玉乃島,0
出島,玉乃島,1
旭天鵬,北勝力,1
栃乃洋,北勝力,1
若の里,北勝力,0
玉乃島,北勝力,1
朝赤龍,北勝力,0
露鵬,北勝力,1
安馬,北勝力,1
出島,北勝力,0
琴ノ若,北勝力,0
朝青龍,北勝力,0
魁皇,北勝力,0
岩木山,北勝力,0
琴欧州,北勝力,0
雅山,北勝力,1
垣添,北勝力,0
北勝力,旭天鵬,0
黒海,旭天鵬,0
垣添,旭天鵬,0
土佐ノ海,旭天鵬,1
安馬,旭天鵬,1
出島,旭天鵬,1
若の里,旭天鵬,0
琴ノ若,旭天鵬,1
露鵬,旭天鵬,1
栃東,旭天鵬,0
朝赤龍,旭天鵬,1
朝青龍,旭天鵬,0
豪風,旭天鵬,1
琴光喜,旭天鵬,0
雅山,旭天鵬,1
栃乃洋,黒海,1
旭天鵬,黒海,1
安馬,黒海,1
朝赤龍,黒海,1
露鵬,黒海,0
安美錦,黒海,1
十文字,黒海,1
若の里,黒海,0
玉乃島,黒海,0
琴光喜,黒海,1
朝青龍,黒海,1
琴欧州,黒海,0
魁皇,黒海,0
栃東,黒海,0
高見盛,黒海,1
黒海,栃乃洋,0
北勝力,栃乃洋,0
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
や,栃乃洋,-1
朝赤龍,琴ノ若,0
岩木山,琴ノ若,0
安美錦,琴ノ若,1
安馬,琴ノ若,0
玉乃島,琴ノ若,0
十文字,琴ノ若,1
出島,琴ノ若,0
旭天鵬,琴ノ若,0
北勝力,琴ノ若,1
栃栄,琴ノ若,0
土佐ノ海,琴ノ若,0
旭鷲山,琴ノ若,1
垣添,琴ノ若,0
玉飛鳥,琴ノ若,0
白露山,琴ノ若,0
琴ノ若,朝赤龍,1
安馬,朝赤龍,0
海鵬,朝赤龍,0
黒海,朝赤龍,0
北勝力,朝赤龍,1
岩木山,朝赤龍,0
安美錦,朝赤龍,0
十文字,朝赤龍,1
豪風,朝赤龍,1
玉乃島,朝赤龍,1
旭天鵬,朝赤龍,0
出島,朝赤龍,1
玉飛鳥,朝赤龍,0
や,朝赤龍,-1
や,朝赤龍,-1
岩木山,安馬,0
朝赤龍,安馬,1
黒海,安馬,0
琴ノ若,安馬,1
旭天鵬,安馬,0
高見盛,安馬,0
北勝力,安馬,0
豪風,安馬,1
栃栄,安馬,1
十文字,安馬,1
玉乃島,安馬,0
時天空,安馬,1
土佐ノ海,安馬,0
琴奨菊,安馬,0
旭鷲山,安馬,0
安馬,岩木山,1
琴ノ若,岩木山,1
豪風,岩木山,1
安美錦,岩木山,1
十文字,岩木山,1
朝赤龍,岩木山,1
琴奨菊,岩木山,0
高見盛,岩木山,0
や,岩木山,-1
や,岩木山,-1
や,岩木山,-1
北勝力,岩木山,1
普天王,岩木山,0
海鵬,岩木山,1
稀勢の里,岩木山,1
安美錦,琴奨菊,1
十文字,琴奨菊,1
高見盛,琴奨菊,0
海鵬,琴奨菊,0
豪風,琴奨菊,0
栃栄,琴奨菊,1
岩木山,琴奨菊,1
稀勢の里,琴奨菊,1
武雄山,琴奨菊,1
玉飛鳥,琴奨菊,0
片山,琴奨菊,1
豊ノ島,琴奨菊,0
出島,琴奨菊,0
安馬,琴奨菊,1
豊桜,琴奨菊,0
琴奨菊,安美錦,0
海鵬,安美錦,1
琴ノ若,安美錦,0
岩木山,安美錦,0
栃栄,安美錦,1
黒海,安美錦,0
朝赤龍,安美錦,1
豊ノ島,安美錦,1
豊桜,安美錦,1
白露山,安美錦,0
高見盛,安美錦,1
玉飛鳥,安美錦,1
時天空,安美錦,0
稀勢の里,安美錦,1
石出,安美錦,1
十文字,海鵬,0
安美錦,海鵬,0
朝赤龍,海鵬,1
琴奨菊,海鵬,1
時天空,海鵬,1
片山,海鵬,0
栃栄,海鵬,1
白露山,海鵬,1
稀勢の里,海鵬,0
豊ノ島,海鵬,0
豊桜,海鵬,1
隆乃若,海鵬,1
石出,海鵬,1
岩木山,海鵬,0
普天王,海鵬,0
海鵬,十文字,1
琴奨菊,十文字,0
玉春日,十文字,1
高見盛,十文字,1
岩木山,十文字,0
琴ノ若,十文字,0
黒海,十文字,0
朝赤龍,十文字,0
豊ノ島,十文字,1
安馬,十文字,0
石出,十文字,0
片山,十文字,1
旭鷲山,十文字,0
垣添,十文字,0
栃栄,十文字,0
高見盛,豪風,1
栃栄,豪風,1
岩木山,豪風,0
時天空,豪風,0
琴奨菊,豪風,1
玉飛鳥,豪風,1
片山,豪風,1
安馬,豪風,0
朝赤龍,豪風,0
稀勢の里,豪風,1
白露山,豪風,1
豊桜,豪風,0
旭天鵬,豪風,0
石出,豪風,0
武雄山,豪風,1
豪風,高見盛,0
時天空,高見盛,1
琴奨菊,高見盛,1
十文字,高見盛,0
片山,高見盛,1
安馬,高見盛,1
豊ノ島,高見盛,1
岩木山,高見盛,1
白露山,高見盛,1
豊桜,高見盛,1
安美錦,高見盛,0
普天王,高見盛,1
隆乃若,高見盛,1
琴欧州,高見盛,0
黒海,高見盛,0
栃栄,時天空,1
高見盛,時天空,0
白露山,時天空,1
豪風,時天空,1
海鵬,時天空,0
隆乃若,時天空,0
石出,時天空,0
豊桜,時天空,0
片山,時天空,1
武雄山,時天空,1
稀勢の里,時天空,1
安馬,時天空,0
安美錦,時天空,1
土佐ノ海,時天空,1
玉飛鳥,時天空,1
時天空,栃栄,0
豪風,栃栄,0
稀勢の里,栃栄,0
片山,栃栄,1
安美錦,栃栄,0
琴奨菊,栃栄,0
海鵬,栃栄,0
石出,栃栄,1
安馬,栃栄,0
琴ノ若,栃栄,1
玉飛鳥,栃栄,0
武雄山,栃栄,1
豊桜,栃栄,1
玉乃島,栃栄,1
十文字,栃栄,1
片山,玉春日,0
白露山,玉春日,0
十文字,玉春日,0
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
や,玉春日,-1
玉春日,片山,1
玉飛鳥,片山,0
武雄山,片山,1
栃栄,片山,0
高見盛,片山,0
海鵬,片山,1
豪風,片山,0
隆乃若,片山,1
時天空,片山,0
石出,片山,0
琴奨菊,片山,0
十文字,片山,0
稀勢の里,片山,0
豊桜,片山,0
土佐ノ海,片山,0
白露山,玉飛鳥,1
片山,玉飛鳥,1
豊ノ島,玉飛鳥,0
豊桜,玉飛鳥,0
隆乃若,玉飛鳥,1
豪風,玉飛鳥,0
稀勢の里,玉飛鳥,1
武雄山,玉飛鳥,1
石出,玉飛鳥,0
琴奨菊,玉飛鳥,1
栃栄,玉飛鳥,1
安美錦,玉飛鳥,0
朝赤龍,玉飛鳥,1
琴ノ若,玉飛鳥,1
時天空,玉飛鳥,0
玉飛鳥,白露山,0
玉春日,白露山,1
時天空,白露山,0
稀勢の里,白露山,1
豊桜,白露山,1
武雄山,白露山,0
隆乃若,白露山,1
海鵬,白露山,0
高見盛,白露山,0
安美錦,白露山,1
豪風,白露山,0
石出,白露山,0
豊ノ島,白露山,1
時津海,白露山,1
琴ノ若,白露山,1
稀勢の里,武雄山,0
隆乃若,武雄山,0
片山,武雄山,0
石出,武雄山,0
豊ノ島,武雄山,1
白露山,武雄山,1
豊桜,武雄山,0
玉飛鳥,武雄山,0
琴奨菊,武雄山,0
時天空,武雄山,0
泉州山,武雄山,1
栃栄,武雄山,0
闘牙,武雄山,0
栃乃花,武雄山,1
豪風,武雄山,0
武雄山,稀勢の里,1
豊ノ島,稀勢の里,1
栃栄,稀勢の里,1
白露山,稀勢の里,0
石出,稀勢の里,1
豊桜,稀勢の里,0
玉飛鳥,稀勢の里,0
琴奨菊,稀勢の里,0
海鵬,稀勢の里,1
豪風,稀勢の里,0
時天空,稀勢の里,0
栃乃花,稀勢の里,1
片山,稀勢の里,1
安美錦,稀勢の里,0
岩木山,稀勢の里,0
豊桜,豊ノ島,0
稀勢の里,豊ノ島,0
玉飛鳥,豊ノ島,1
隆乃若,豊ノ島,1
武雄山,豊ノ島,0
石出,豊ノ島,1
高見盛,豊ノ島,0
安美錦,豊ノ島,0
十文字,豊ノ島,0
海鵬,豊ノ島,1
闘牙,豊ノ島,0
琴奨菊,豊ノ島,1
白露山,豊ノ島,0
若兎馬,豊ノ島,1
春日王,豊ノ島,0
豊ノ島,豊桜,1
石出,豊桜,1
隆乃若,豊桜,0
玉飛鳥,豊桜,1
白露山,豊桜,0
稀勢の里,豊桜,1
武雄山,豊桜,1
時天空,豊桜,1
安美錦,豊桜,0
高見盛,豊桜,0
海鵬,豊桜,0
豪風,豊桜,1
栃栄,豊桜,0
片山,豊桜,1
琴奨菊,豊桜,1
隆乃若,石出,1
豊桜,石出,0
皇司,石出,1
武雄山,石出,1
稀勢の里,石出,0
豊ノ島,石出,0
時天空,石出,1
栃栄,石出,0
玉飛鳥,石出,1
片山,石出,1
十文字,石出,1
白露山,石出,1
海鵬,石出,0
豪風,石出,1
安美錦,石出,0
石出,隆乃若,0
武雄山,隆乃若,1
豊桜,隆乃若,1
豊ノ島,隆乃若,0
玉飛鳥,隆乃若,0
時天空,隆乃若,1
白露山,隆乃若,0
片山,隆乃若,0
時津海,隆乃若,1
栃乃花,隆乃若,1
霜鳥,隆乃若,1
海鵬,隆乃若,0
高見盛,隆乃若,0
泉州山,隆乃若,1
闘牙,隆乃若,1
